ID,RA,Dec,mag_r,True_Class,Prediction_Elliptical,Prediction_Spiral,predBin_Elliptical,predBin_Spiral,Train
SPLUS.STRIPE82-0007.13557.griz,4.6355,-0.7676,16.75,Elliptical,0.99976534,0.00014728308,1,0,0
SPLUS.STRIPE82-0007.13659.griz,3.6327,-0.7374,13.45,Spiral,2.4616718e-05,0.99067783,0,1,0
SPLUS.STRIPE82-0007.15216.griz,4.579,-0.6965,15.92,Spiral,5.6535006e-05,0.98169637,0,1,0
SPLUS.STRIPE82-0007.15551.griz,4.7366,-0.6782,16.23,Spiral,0.00078973174,0.6551693,0,1,0
SPLUS.STRIPE82-0007.16739.griz,3.6328,0.0083,14.31,Elliptical,0.99996793,2.8073788e-05,1,0,0
SPLUS.STRIPE82-0007.16819.griz,3.6746,-0.0485,16.5,Spiral,0.0016198158,0.9343333,0,1,0
SPLUS.STRIPE82-0007.17216.griz,4.0427,-0.0681,16.64,Spiral,0.0008675456,0.60577136,0,1,0
SPLUS.STRIPE82-0007.17399.griz,4.2289,-0.0882,14.54,Spiral,0.00039830804,0.44018614,0,0,0
SPLUS.STRIPE82-0007.18310.griz,4.4716,-0.121,16.77,Spiral,0.00014990568,0.999136,0,1,0
SPLUS.STRIPE82-0007.18443.griz,4.2912,-0.1218,15.77,Elliptical,0.99526846,0.021410972,1,0,0
SPLUS.STRIPE82-0007.18875.griz,3.6734,-0.1347,16.99,Elliptical,0.99921536,0.0006150305,1,0,0
SPLUS.STRIPE82-0007.18947.griz,4.0993,-0.1477,16.95,Elliptical,0.9996717,0.00019749999,1,0,0
SPLUS.STRIPE82-0007.20263.griz,4.6482,-0.2108,15.73,Spiral,0.00055631995,0.7350433,0,1,0
SPLUS.STRIPE82-0007.21507.griz,4.1268,-0.2674,15.4,Spiral,0.0010304749,0.863522,0,1,0
SPLUS.STRIPE82-0007.22365.griz,3.9628,-0.314,15.79,Spiral,0.0004992783,0.9895138,0,1,0
SPLUS.STRIPE82-0007.22594.griz,4.3293,-0.3159,16.99,Spiral,5.248189e-05,0.98527324,0,1,0
SPLUS.STRIPE82-0007.22648.griz,3.8708,-0.315,16.69,Spiral,0.0020380616,0.8841969,0,1,0
SPLUS.STRIPE82-0007.23503.griz,3.7895,-0.3665,15.21,Spiral,0.0007722676,0.34321487,0,0,0
SPLUS.STRIPE82-0007.23524.griz,4.163,-0.358,16.08,Spiral,0.002069831,0.87198746,0,1,0
SPLUS.STRIPE82-0007.23958.griz,4.5345,-0.3764,15.95,Elliptical,0.4478107,0.7866421,0,1,0
SPLUS.STRIPE82-0007.23983.griz,3.7642,-0.5831,16.2,Elliptical,0.99935615,0.0009775162,1,0,0
SPLUS.STRIPE82-0007.24281.griz,3.4685,-0.3966,15.15,Elliptical,0.99994886,3.7819147e-05,1,0,0
SPLUS.STRIPE82-0007.25160.griz,3.6104,-0.4328,15.65,Spiral,0.00049996376,0.5830825,0,1,0
SPLUS.STRIPE82-0007.25390.griz,4.061,-0.4352,16.29,Spiral,0.0011020899,0.9959338,0,1,0
SPLUS.STRIPE82-0007.25441.griz,4.2352,-0.4367,16.31,Spiral,0.00042709708,0.8465609,0,1,0
SPLUS.STRIPE82-0007.26159.griz,4.23,-0.4609,15.95,Spiral,0.0005697906,0.532408,0,1,0
SPLUS.STRIPE82-0007.26257.griz,4.1949,-0.4738,16.13,Spiral,0.0010837018,0.6608286,0,1,0
SPLUS.STRIPE82-0007.27680.griz,4.4124,-0.5418,16.14,Spiral,0.00023546815,0.98698354,0,1,0
SPLUS.STRIPE82-0007.28336.griz,4.1974,-0.6444,15.32,Spiral,6.106496e-05,0.9455992,0,1,0
SPLUS.STRIPE82-0007.28669.griz,4.1208,-0.6074,14.9,Elliptical,0.99999285,7.6293945e-06,1,0,0
SPLUS.STRIPE82-0007.29760.griz,4.0683,-0.6309,16.86,Spiral,0.0009236336,0.82788324,0,1,0
SPLUS.STRIPE82-0007.30827.griz,3.7745,-0.0061,16.64,Spiral,0.0007161796,0.91505307,0,1,0
SPLUS.STRIPE82-0007.30926.griz,3.7149,-0.264,16.45,Elliptical,0.99646354,0.0016905367,1,0,0
SPLUS.STRIPE82-0007.31013.griz,3.6446,-0.0124,14.85,Elliptical,0.99955904,0.00022614002,1,0,0
SPLUS.STRIPE82-0007.31159.griz,3.9160000000000004,-0.267,16.35,Spiral,0.0018147826,0.8570992,0,1,0
SPLUS.STRIPE82-0008.02401.griz,4.918,0.0824,16.44,Elliptical,0.99773234,0.006259173,1,0,0
SPLUS.STRIPE82-0008.03064.griz,4.7632,0.1165,15.82,Spiral,0.00044867396,0.9414054,0,1,0
SPLUS.STRIPE82-0008.03451.griz,4.4239,0.1313,16.09,Spiral,0.00047504902,0.7384106,0,1,0
SPLUS.STRIPE82-0008.04288.griz,3.7294,0.2523,14.04,Spiral,0.00031882524,0.9063133,0,1,0
SPLUS.STRIPE82-0008.05772.griz,3.5601,0.233,16.86,Spiral,9.953976e-06,0.99815893,0,1,0
SPLUS.STRIPE82-0008.06065.griz,4.437,0.2412,16.88,Spiral,7.170439e-05,0.9657366,0,1,0
SPLUS.STRIPE82-0008.06535.griz,4.7033,0.2629,16.92,Spiral,0.00012943149,0.96907985,0,1,0
SPLUS.STRIPE82-0008.07434.griz,4.4489,0.2823,16.57,Spiral,0.0006878674,0.92436695,0,1,0
SPLUS.STRIPE82-0008.07458.griz,4.6080000000000005,0.2929,16.83,Spiral,0.0028313696,0.88058496,0,1,0
SPLUS.STRIPE82-0008.08495.griz,4.0545,0.3352,16.25,Elliptical,0.9984143,0.0012635589,1,0,0
SPLUS.STRIPE82-0008.08747.griz,4.6908,0.3536,16.73,Spiral,0.0008723438,0.98613125,0,1,0
SPLUS.STRIPE82-0008.09026.griz,4.2495,0.36,15.97,Spiral,0.00063085556,0.7713584,0,1,0
SPLUS.STRIPE82-0008.09679.griz,4.9236,0.3758,15.34,Spiral,7.867813e-06,0.95112336,0,1,0
SPLUS.STRIPE82-0008.09848.griz,4.5876,0.405,16.42,Spiral,0.0005940199,0.99104595,0,1,0
SPLUS.STRIPE82-0008.10750.griz,3.6819,0.4441,16.85,Spiral,0.00041392446,0.91104347,0,1,0
SPLUS.STRIPE82-0008.11245.griz,4.3991,0.4565,16.99,Spiral,0.00012022257,0.9784485,0,1,0
SPLUS.STRIPE82-0008.12353.griz,4.4165,0.5063,16.59,Spiral,0.00024530292,0.9922612,0,1,0
SPLUS.STRIPE82-0008.12462.griz,4.0858,0.5087,16.96,Elliptical,0.9623463,0.19985938,1,0,0
SPLUS.STRIPE82-0008.15010.griz,4.2732,0.6363,16.48,Spiral,4.5984983e-05,0.9788797,0,1,0
SPLUS.STRIPE82-0008.15239.griz,3.7186,0.6343,16.03,Spiral,0.04703355,0.81015253,0,1,0
SPLUS.STRIPE82-0008.15299.griz,3.8739999999999997,0.6397,15.38,Spiral,0.00017350912,0.9984422,0,1,0
SPLUS.STRIPE82-0008.15413.griz,3.7713,0.643,15.69,Spiral,7.1525574e-05,0.80480707,0,1,0
SPLUS.STRIPE82-0008.15672.griz,3.74,0.6519,16.0,Spiral,0.00018027425,0.9797832,0,1,0
SPLUS.STRIPE82-0008.16326.griz,3.7061,0.685,15.71,Elliptical,0.99889195,0.003794521,1,0,0
SPLUS.STRIPE82-0008.17169.griz,4.1959,0.7043,13.95,Elliptical,0.99860084,0.0027358532,1,0,0
SPLUS.STRIPE82-0008.17836.griz,4.3775,0.7597,16.93,Spiral,1.0430813e-05,0.9992101,0,1,0
SPLUS.STRIPE82-0008.18038.griz,4.3936,0.7431,14.66,Elliptical,0.9999783,5.5998564e-05,1,0,0
SPLUS.STRIPE82-0008.18714.griz,4.3326,0.7745,15.91,Spiral,4.6789646e-05,0.99754965,0,1,0
SPLUS.STRIPE82-0008.18780.griz,4.0888,0.7886,15.37,Elliptical,0.9983119,0.0037390292,1,0,0
SPLUS.STRIPE82-0008.20236.griz,4.0866,1.1872,16.98,Spiral,0.0017675161,0.9712333,0,1,0
SPLUS.STRIPE82-0008.21414.griz,3.7355,1.1399,16.76,Spiral,0.00021618605,0.97356486,0,1,0
SPLUS.STRIPE82-0008.21523.griz,4.7186,1.133,16.14,Spiral,0.0004067123,0.99805605,0,1,0
SPLUS.STRIPE82-0008.22241.griz,4.494,1.1058,16.98,Elliptical,0.9985957,0.0012987852,1,0,0
SPLUS.STRIPE82-0008.23212.griz,3.5728,1.0681,14.87,Elliptical,0.9995965,0.0005123913,1,0,0
SPLUS.STRIPE82-0008.23231.griz,3.6093,1.0642,14.74,Elliptical,0.99955875,0.00076183677,1,0,0
SPLUS.STRIPE82-0008.24175.griz,4.2357,1.0262,16.48,Spiral,0.0018890798,0.83721006,0,1,0
SPLUS.STRIPE82-0008.28104.griz,4.1819,0.8807,16.24,Spiral,0.00036403537,0.8404827,0,1,0
SPLUS.STRIPE82-0008.28383.griz,4.9173,0.8668,16.6,Spiral,0.0002219677,0.98198223,0,1,0
SPLUS.STRIPE82-0008.32330.griz,4.0932,1.258,16.73,Spiral,8.785725e-05,0.9946556,0,1,0
SPLUS.STRIPE82-0009.07404.griz,5.1725,-1.1762,16.85,Elliptical,0.99947786,0.0001500547,1,0,0
SPLUS.STRIPE82-0009.07955.griz,6.1388,-1.1442,16.68,Spiral,2.7239323e-05,0.999624,0,1,0
SPLUS.STRIPE82-0009.08024.griz,5.9815,-1.1456,16.83,Spiral,0.0005133152,0.9030006,0,1,0
SPLUS.STRIPE82-0009.08946.griz,5.3913,-1.1241,16.6,Spiral,0.00040987134,0.8998374,0,1,0
SPLUS.STRIPE82-0009.09214.griz,5.2079,-1.1251,15.57,Spiral,0.00026768446,0.71651775,0,1,0
SPLUS.STRIPE82-0009.09381.griz,6.0675,-1.1099,16.13,Spiral,0.000141114,0.86346775,0,1,0
SPLUS.STRIPE82-0009.10465.griz,4.9747,-1.0799,16.49,Spiral,0.00019145012,0.97475207,0,1,0
SPLUS.STRIPE82-0009.10482.griz,6.2358,-1.0743,16.77,Spiral,0.0011783242,0.9349555,0,1,0
SPLUS.STRIPE82-0009.10908.griz,5.1933,-1.0708,16.25,Spiral,0.0014624596,0.7823417,0,1,0
SPLUS.STRIPE82-0009.11172.griz,5.2632,-1.056,16.92,Spiral,0.033251464,0.9861398,0,1,0
SPLUS.STRIPE82-0009.14528.griz,5.8053,-0.9639,15.7,Spiral,0.00025245547,0.9427115,0,1,0
SPLUS.STRIPE82-0009.16246.griz,6.1298,-0.9228,15.24,Elliptical,0.9999894,2.7477741e-05,1,0,0
SPLUS.STRIPE82-0009.16979.griz,5.2817,-0.9254,15.24,Elliptical,0.999995,9.596348e-06,1,0,0
SPLUS.STRIPE82-0009.17638.griz,6.0634,-0.8703,16.91,Spiral,0.0006092787,0.93566793,0,1,0
SPLUS.STRIPE82-0009.18472.griz,5.4266,-0.8756,15.51,Elliptical,0.9999999,4.7683716e-07,1,0,0
SPLUS.STRIPE82-0009.18739.griz,5.5406,-0.937,15.72,Spiral,1.9848347e-05,0.9976294,0,1,0
SPLUS.STRIPE82-0009.19154.griz,5.5865,-0.9344,14.19,Spiral,0.0001809597,0.46136928,0,0,0
SPLUS.STRIPE82-0009.19183.griz,5.4356,-0.8483,16.67,Spiral,0.12478736,0.7371275,0,1,0
SPLUS.STRIPE82-0009.19840.griz,5.3475,-0.8258,16.11,Elliptical,0.9999975,2.7418137e-06,1,0,0
SPLUS.STRIPE82-0009.20924.griz,5.4442,-0.7861,15.95,Spiral,0.00036025047,0.8736788,0,1,0
SPLUS.STRIPE82-0009.21080.griz,5.8456,-0.7923,16.0,Spiral,0.00013646483,0.85332143,0,1,0
SPLUS.STRIPE82-0009.21408.griz,5.9082,-0.7842,15.13,Elliptical,0.9999504,3.8683414e-05,1,0,0
SPLUS.STRIPE82-0009.22232.griz,5.5666,-0.7569,15.59,Spiral,0.00048160553,0.52326334,0,0,0
SPLUS.STRIPE82-0009.22236.griz,5.8409,-0.7498,16.75,Spiral,0.00065249205,0.8872589,0,1,0
SPLUS.STRIPE82-0009.23579.griz,5.6224,-0.7186,16.44,Elliptical,0.9991897,0.00045254827,1,0,0
SPLUS.STRIPE82-0009.23645.griz,5.0499,-0.7175,16.27,Spiral,0.0004631877,0.8931445,0,1,0
SPLUS.STRIPE82-0009.23863.griz,5.9758,-0.7248,14.75,Elliptical,0.99999976,3.5762787e-07,1,0,0
SPLUS.STRIPE82-0009.26919.griz,5.0032,-0.6253,16.65,Spiral,0.0009987056,0.9320598,0,1,0
SPLUS.STRIPE82-0009.30261.griz,5.3909,-0.5583,15.78,Elliptical,0.99994206,4.8846006e-05,1,0,0
SPLUS.STRIPE82-0009.30364.griz,5.1222,-0.555,14.98,Spiral,7.122755e-06,0.99984306,0,1,0
SPLUS.STRIPE82-0009.31540.griz,4.9994,-0.5178,16.45,Elliptical,0.9998541,4.014373e-05,1,0,0
SPLUS.STRIPE82-0009.32879.griz,5.4054,-0.4744,15.44,Spiral,0.0022022724,0.6122682,0,1,0
SPLUS.STRIPE82-0009.36818.griz,6.2637,-0.15,15.53,Spiral,0.00045278668,0.9903535,0,1,0
SPLUS.STRIPE82-0009.38189.griz,4.9397,-0.1872,16.7,Spiral,0.00029337406,0.97002363,0,1,0
SPLUS.STRIPE82-0009.38800.griz,5.3672,-0.23399999999999999,15.54,Elliptical,0.99996,1.3440847e-05,1,0,0
SPLUS.STRIPE82-0009.39371.griz,5.0199,-0.2016,15.23,Elliptical,0.9999857,1.168251e-05,1,0,0
SPLUS.STRIPE82-0009.40562.griz,5.3667,-0.2519,16.68,Elliptical,0.999974,2.5480986e-05,1,0,0
SPLUS.STRIPE82-0009.42466.griz,5.9554,-0.3009,15.44,Spiral,0.0009873807,0.92340463,0,1,0
SPLUS.STRIPE82-0009.46118.griz,5.9162,-0.1208,14.33,Elliptical,0.9999818,2.9742718e-05,1,0,0
SPLUS.STRIPE82-0009.46210.griz,5.5828,0.0092,16.25,Spiral,0.00022059679,0.96068436,0,1,0
SPLUS.STRIPE82-0009.48268.griz,6.2763,-0.0602,16.2,Spiral,0.00022780895,0.9735323,0,1,0
SPLUS.STRIPE82-0009.50136.griz,5.3513,-0.1152,15.88,Spiral,6.8962574e-05,0.9925084,0,1,0
SPLUS.STRIPE82-0009.50675.griz,5.9657,-0.1285,16.12,Spiral,0.00037449598,0.80036527,0,1,0
SPLUS.STRIPE82-0009.50861.griz,5.1372,-0.1463,14.36,Elliptical,0.99997854,1.2040138e-05,1,0,0
SPLUS.STRIPE82-0009.50887.griz,5.492999999999999,-0.1326,16.59,Spiral,0.0014567673,0.7826725,0,1,0
SPLUS.STRIPE82-0010.01135.griz,5.048,0.0068,15.82,Spiral,0.00014802814,0.9457534,0,1,0
SPLUS.STRIPE82-0010.01444.griz,5.4208,0.0266,16.09,Spiral,0.006190747,0.165182,0,0,0
SPLUS.STRIPE82-0010.02473.griz,6.2277,0.0611,15.9,Elliptical,0.9558185,0.19908565,1,0,0
SPLUS.STRIPE82-0010.03582.griz,5.9003,0.0965,16.85,Spiral,0.0040729046,0.87579376,0,1,0
SPLUS.STRIPE82-0010.03988.griz,5.2955,0.127,16.75,Spiral,0.021730304,0.9867039,0,1,0
SPLUS.STRIPE82-0010.04891.griz,5.5556,0.1437,16.19,Elliptical,0.9979414,0.0024124682,1,0,0
SPLUS.STRIPE82-0010.05494.griz,6.3514,0.1808,16.87,Spiral,0.0014796555,0.8947706,0,1,0
SPLUS.STRIPE82-0010.05845.griz,5.2039,0.1823,16.64,Elliptical,0.9999246,7.596612e-05,1,0,0
SPLUS.STRIPE82-0010.07304.griz,5.7951,0.2443,16.88,Spiral,0.0013891459,0.99374425,0,1,0
SPLUS.STRIPE82-0010.07953.griz,5.6435,0.2676,16.72,Spiral,0.0009239018,0.849724,0,1,0
SPLUS.STRIPE82-0010.10502.griz,5.6327,0.3576,16.18,Spiral,0.00047531724,0.8828852,0,1,0
SPLUS.STRIPE82-0010.12028.griz,5.7344,0.4189,16.76,Spiral,0.0003617108,0.98249686,0,1,0
SPLUS.STRIPE82-0010.15267.griz,6.3329999999999975,0.5255,16.02,Elliptical,0.352872,0.89334285,0,1,0
SPLUS.STRIPE82-0010.15701.griz,6.231,0.5303,14.74,Spiral,0.00013461709,0.8097452,0,1,0
SPLUS.STRIPE82-0010.17277.griz,5.0391,0.6042,16.9,Spiral,0.00025331974,0.8684726,0,1,0
SPLUS.STRIPE82-0010.18120.griz,5.9018,0.6373,16.99,Spiral,0.0012715459,0.8454408,0,1,0
SPLUS.STRIPE82-0010.26063.griz,5.0978,0.9884,15.3,Elliptical,0.99971694,0.0020919144,1,0,0
SPLUS.STRIPE82-0011.02813.griz,6.9572,-1.1998,14.2,Spiral,1.5974045e-05,0.8165218,0,1,0
SPLUS.STRIPE82-0011.03580.griz,7.4556,-1.2349,14.49,Elliptical,0.9999741,4.8965216e-05,1,0,0
SPLUS.STRIPE82-0011.03621.griz,6.6045,-1.2425,16.44,Spiral,0.0009060502,0.70982754,0,1,0
SPLUS.STRIPE82-0011.03754.griz,7.4067,-1.2427,16.37,Spiral,4.4047832e-05,0.9973267,0,1,0
SPLUS.STRIPE82-0011.03896.griz,7.2521,-1.2285,16.71,Elliptical,0.9939043,0.0032773316,1,0,0
SPLUS.STRIPE82-0011.05295.griz,7.3870000000000005,-1.0958,14.42,Spiral,8.505583e-05,0.8834082,0,1,0
SPLUS.STRIPE82-0011.08917.griz,7.3091,-1.0193,15.55,Elliptical,0.9922347,0.008061469,1,0,0
SPLUS.STRIPE82-0011.09887.griz,7.0604,-0.9655,16.37,Spiral,3.1888485e-06,0.9997253,0,1,0
SPLUS.STRIPE82-0011.10995.griz,7.6394,-0.9119,16.61,Spiral,0.00065633655,0.9774066,0,1,0
SPLUS.STRIPE82-0011.11721.griz,6.9962,-0.875,16.9,Elliptical,0.0060177743,0.9904481,0,1,0
SPLUS.STRIPE82-0011.12785.griz,6.4543,-0.8281,16.71,Spiral,0.00045916438,0.8639124,0,1,0
SPLUS.STRIPE82-0011.12987.griz,7.6961,-0.8203,16.27,Spiral,0.0002616644,0.92449534,0,1,0
SPLUS.STRIPE82-0011.13620.griz,7.6788,-0.8022,15.21,Spiral,0.0006866455,0.9968486,0,1,0
SPLUS.STRIPE82-0011.13792.griz,7.0421,-0.7927,16.38,Elliptical,0.9941166,0.0027599037,1,0,0
SPLUS.STRIPE82-0011.14240.griz,7.6282,-0.7805,15.62,Spiral,0.0018764138,0.85701627,0,1,0
SPLUS.STRIPE82-0011.14624.griz,7.3861,-0.7487,16.82,Spiral,0.00067174435,0.9679854,0,1,0
SPLUS.STRIPE82-0011.15417.griz,7.5558,-0.7079,16.15,Spiral,1.3202429e-05,0.99925756,0,1,0
SPLUS.STRIPE82-0011.15678.griz,7.6068,-0.7003,16.81,Spiral,0.00026348233,0.96821535,0,1,0
SPLUS.STRIPE82-0011.18754.griz,7.3684,-0.2126,14.22,Elliptical,0.99991214,6.9618225e-05,1,0,0
SPLUS.STRIPE82-0011.19891.griz,7.3112,-0.1885,15.17,Elliptical,0.9999767,3.7044287e-05,1,0,0
SPLUS.STRIPE82-0011.20483.griz,7.0201,-0.2055,15.95,Spiral,0.0003861189,0.9285694,0,1,0
SPLUS.STRIPE82-0011.20521.griz,7.0855,-0.2178,14.39,Spiral,9.295344e-05,0.82548296,0,1,0
SPLUS.STRIPE82-0011.20943.griz,7.0804,-0.2463,14.51,Elliptical,0.9999808,2.6166439e-05,1,0,0
SPLUS.STRIPE82-0011.21030.griz,7.285,-0.2239,16.25,Spiral,0.03800246,0.97319305,0,1,0
SPLUS.STRIPE82-0011.21052.griz,7.3982,-0.2352,14.79,Elliptical,0.9999732,2.759695e-05,1,0,0
SPLUS.STRIPE82-0011.21618.griz,7.3705,-0.2491,16.78,Spiral,0.00032386184,0.9962468,0,1,0
SPLUS.STRIPE82-0011.22391.griz,7.2136,-0.2859,15.49,Spiral,0.0003761053,0.75355124,0,1,0
SPLUS.STRIPE82-0011.22504.griz,7.7133,-0.284,16.16,Spiral,0.0019383729,0.99270964,0,1,0
SPLUS.STRIPE82-0011.22520.griz,6.412999999999999,-0.2871,16.03,Elliptical,0.9981434,0.005916238,1,0,0
SPLUS.STRIPE82-0011.22963.griz,7.6825,-0.2996,16.78,Spiral,0.00034940243,0.9667002,0,1,0
SPLUS.STRIPE82-0011.24003.griz,7.096,-0.3534,16.58,Spiral,0.00087818503,0.9000511,0,1,0
SPLUS.STRIPE82-0011.25987.griz,7.1002,-0.43,16.9,Spiral,0.00041911006,0.98515326,0,1,0
SPLUS.STRIPE82-0011.26133.griz,7.0471,-0.4363,16.67,Spiral,0.00028175116,0.9357836,0,1,0
SPLUS.STRIPE82-0011.27544.griz,6.7733,-0.4918,16.45,Elliptical,0.97908336,0.022384912,1,0,0
SPLUS.STRIPE82-0011.27754.griz,7.5758,-0.5022,16.34,Spiral,0.00030735135,0.9417798,0,1,0
SPLUS.STRIPE82-0011.28279.griz,7.5893,-0.5227,16.08,Elliptical,0.9794158,0.0814414,1,0,0
SPLUS.STRIPE82-0011.28912.griz,7.385,-0.5656,15.28,Elliptical,0.9981028,0.0017282069,1,0,0
SPLUS.STRIPE82-0011.29066.griz,6.9214,-0.5589999999999999,16.76,Spiral,5.3077936e-05,0.9940548,0,1,0
SPLUS.STRIPE82-0011.29312.griz,7.6081,-0.584,15.92,Elliptical,0.18184906,0.93686545,0,1,0
SPLUS.STRIPE82-0012.00334.griz,6.4363,-0.0095,15.36,Spiral,5.349517e-05,0.9605502,0,1,0
SPLUS.STRIPE82-0012.01471.griz,6.7043,0.0381,15.01,Elliptical,0.9959778,0.0040885806,1,0,0
SPLUS.STRIPE82-0012.01493.griz,7.3370000000000015,0.0367,16.72,Spiral,0.00033852458,0.93630415,0,1,0
SPLUS.STRIPE82-0012.01586.griz,6.4071,0.0368,14.15,Elliptical,0.9999424,0.00023469329,1,0,0
SPLUS.STRIPE82-0012.01746.griz,6.6997,0.0637,16.72,Spiral,0.0019939542,0.9830444,0,1,0
SPLUS.STRIPE82-0012.02612.griz,6.5736,0.099,15.86,Spiral,0.0004452467,0.8881767,0,1,0
SPLUS.STRIPE82-0012.03000.griz,7.1256,0.1227,16.95,Spiral,0.00015175343,0.9953457,0,1,0
SPLUS.STRIPE82-0012.03123.griz,7.7,0.121,16.57,Elliptical,0.9979814,0.0016185045,1,0,0
SPLUS.STRIPE82-0012.03701.griz,7.6029,0.1557,16.6,Elliptical,0.43865675,0.8017433,0,1,0
SPLUS.STRIPE82-0012.04157.griz,6.5887,0.1542,15.41,Spiral,4.4226646e-05,0.99800026,0,1,0
SPLUS.STRIPE82-0012.04632.griz,6.8646,0.1961,16.85,Spiral,0.0025560856,0.7683557,0,1,0
SPLUS.STRIPE82-0012.05640.griz,6.4036,0.2438,16.44,Spiral,0.00017020106,0.99785906,0,1,0
SPLUS.STRIPE82-0012.06708.griz,7.2836,0.2795,15.55,Spiral,1.32620335e-05,0.9993637,0,1,0
SPLUS.STRIPE82-0012.07074.griz,6.7324,0.303,16.38,Spiral,0.00060778856,0.6513812,0,1,0
SPLUS.STRIPE82-0012.07205.griz,7.2225,0.2899,15.42,Elliptical,0.99506223,0.0084602535,1,0,0
SPLUS.STRIPE82-0012.07475.griz,7.465,0.3235,16.66,Spiral,0.21083206,0.9513743,0,1,0
SPLUS.STRIPE82-0012.07885.griz,7.3504,0.3158,15.53,Spiral,0.00010856986,0.9973193,0,1,0
SPLUS.STRIPE82-0012.08543.griz,7.7404,0.3677,16.04,Spiral,0.00023514032,0.90541375,0,1,0
SPLUS.STRIPE82-0012.08815.griz,7.2561,0.3508,14.73,Elliptical,0.99999547,5.6624413e-06,1,0,0
SPLUS.STRIPE82-0012.10035.griz,7.7125,0.4281,16.32,Spiral,1.4543533e-05,0.9103668,0,1,0
SPLUS.STRIPE82-0012.11017.griz,6.766,0.4605,15.02,Spiral,0.0009598732,0.85877097,0,1,0
SPLUS.STRIPE82-0012.11730.griz,6.6413,0.4982,16.61,Spiral,0.0027129352,0.66586995,0,1,0
SPLUS.STRIPE82-0012.11842.griz,7.4464,0.4921,16.84,Elliptical,0.99700123,0.0032547414,1,0,0
SPLUS.STRIPE82-0012.12646.griz,6.4625,0.5246,15.6,Spiral,0.0041742325,0.9951863,0,1,0
SPLUS.STRIPE82-0012.12809.griz,7.7174,0.5289,15.5,Spiral,6.3568354e-05,0.98978436,0,1,0
SPLUS.STRIPE82-0012.13315.griz,6.5615,0.5464,15.56,Spiral,0.0001437962,0.96502864,0,1,0
SPLUS.STRIPE82-0012.13463.griz,7.3305,0.5608,15.99,Spiral,0.0007957816,0.8515786,0,1,0
SPLUS.STRIPE82-0012.13514.griz,6.7052,0.5666,16.85,Spiral,0.0005942285,0.97401994,0,1,0
SPLUS.STRIPE82-0012.14242.griz,6.7803,0.5929,16.59,Spiral,0.00063723326,0.9509723,0,1,0
SPLUS.STRIPE82-0012.16568.griz,7.5506,0.6872,16.47,Spiral,0.0004299581,0.5807333,0,1,0
SPLUS.STRIPE82-0012.18349.griz,7.2558,0.7637,16.89,Spiral,0.0063306987,0.992938,0,1,0
SPLUS.STRIPE82-0012.20735.griz,6.9245,1.2324,16.7,Spiral,0.000616312,0.97243667,0,1,0
SPLUS.STRIPE82-0012.20795.griz,7.2449,1.2335,16.65,Spiral,0.0007561147,0.9139588,0,1,0
SPLUS.STRIPE82-0012.20811.griz,6.6695,1.1737,16.67,Spiral,0.00045228004,0.97769225,0,1,0
SPLUS.STRIPE82-0012.20872.griz,6.8967,1.1671,16.14,Spiral,0.013158113,0.9931592,0,1,0
SPLUS.STRIPE82-0012.22452.griz,6.5609,1.1023,16.84,Spiral,0.0002605915,0.9894193,0,1,0
SPLUS.STRIPE82-0012.22465.griz,7.7672,1.0971,16.81,Spiral,0.0013191998,0.98328954,0,1,0
SPLUS.STRIPE82-0012.23393.griz,6.5256,1.0641,16.6,Spiral,0.0009585917,0.9979496,0,1,0
SPLUS.STRIPE82-0012.24093.griz,6.604,1.02,15.41,Spiral,0.00026717782,0.96010935,0,1,0
SPLUS.STRIPE82-0012.24562.griz,7.7234,1.0256,16.85,Spiral,0.0005712807,0.8908844,0,1,0
SPLUS.STRIPE82-0012.25543.griz,6.9443,0.9779,16.98,Spiral,0.0028358102,0.98995864,0,1,0
SPLUS.STRIPE82-0012.26611.griz,7.579,0.9378,16.86,Spiral,0.011378527,0.9544691,0,1,0
SPLUS.STRIPE82-0012.28054.griz,7.2758,0.8813,16.19,Elliptical,0.99434626,0.016954303,1,0,0
SPLUS.STRIPE82-0012.28922.griz,6.3933,0.8469,15.21,Spiral,0.0003708899,0.855723,0,1,0
SPLUS.STRIPE82-0012.29177.griz,7.1737,0.8297,16.27,Elliptical,0.999075,0.00010344386,1,0,0
SPLUS.STRIPE82-0012.29765.griz,7.1408,0.8141,16.5,Spiral,0.00039198995,0.7694356,0,1,0
SPLUS.STRIPE82-0012.33983.griz,7.751,1.2441,16.07,Spiral,0.0002475977,0.84316754,0,1,0
SPLUS.STRIPE82-0013.07653.griz,8.4485,-1.0445,16.01,Spiral,0.0006392598,0.76497495,0,1,0
SPLUS.STRIPE82-0013.08937.griz,7.9583,-0.9911,16.65,Spiral,0.0008689165,0.91536903,0,1,0
SPLUS.STRIPE82-0013.09546.griz,8.4453,-0.9526,16.15,Spiral,0.00032034516,0.99129677,0,1,0
SPLUS.STRIPE82-0013.09574.griz,8.0869,-0.9625,15.93,Spiral,0.00032022595,0.5903077,0,1,0
SPLUS.STRIPE82-0013.10409.griz,8.1154,-0.9241,16.05,Spiral,0.00073984265,0.93733716,0,1,0
SPLUS.STRIPE82-0013.11643.griz,8.8792,-0.8642,16.51,Spiral,0.00067552924,0.9474133,0,1,0
